Season,Name,Team,Level,Age,IP,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA,FIP,E-F,xFIP,PlayerId
2013,"Angel Castro","LAD","AAA",30,116.1,7.0401149209846094,2.8624643085322035,2.45945946,0.5415473016142007,0.18163673,0.0738523,0.10778443,0.2673913,1.3753582263217796,0.32044199,0.73929961,3.4813755103770045,3.8448354964301275,-0.3634599860531229,4.0278438417341915,"3243"
2019,"Hector Noesi","MIA","AAA",32,125,9.576,2.16,4.43333333,1.944,0.26129666,0.0589391,0.20235756,0.23628692,1.136,0.27070064,0.85164835,3.816,5.316678733825684,-1.5006787338256844,4.673761363744736,"3292"
2010,"Heath Phillips","TBR","AAA",28,139.1,5.232057034282992,2.5837318687817246,2.025,1.3564592311104053,0.13965517,0.06896552,0.07068965,0.24577861,1.2272726376713192,0.25522042,0.72678331,4.069377693331216,5.063594016673819,-0.9942163233426031,4.421271716269938,"3396"
2011,"Brian Burres","PIT","AAA",30,129.1,6.610824222303235,3.1314430526699537,2.11111111,1.2525772210679815,0.16934046,0.0802139,0.08912656,0.27504912,1.4304122586270158,0.30808081,0.72541966,4.662370767308597,4.783178187192021,-0.12080741988342414,4.440932471509031,"3425"
2010,"Anthony Lerew","KCR","AAA",27,123.2,5.38544518692923,3.202156597633596,1.68181818,0.29110514523941783,0.14068441,0.08365019,0.05703422,0.25366876,1.334231915680665,0.29323308,0.77250608,2.5471700208449057,3.995006415777815,-1.4478363949329092,4.92026753624526,"3440"
2015,"Greg Smith","ATL","AAA",31,119.2,5.038997642835667,1.8802230010580845,2.68,0.3760446002116169,0.13453815,0.0502008,0.08433735,0.25319149,1.203342720677174,0.28643216,0.71428571,2.7075211215236417,3.2823749201175363,-0.5748537985938946,3.7569265720818907,"3455"
2012,"Greg Smith","LAA","AAA",28,138.1,5.399999602903832,2.472288974823441,2.18421053,1.1710842512321564,0.14384749,0.06585789,0.0779896,0.25373134,1.2578312328049086,0.27126437,0.72463768,3.9686744069534186,5.048520069390885,-1.0798456624374664,4.853363583136762,"3455"
2014,"Greg Smith","PHI","AAA",30,157.1,5.262711524141504,2.1165252868829962,2.48648649,0.9724575642435388,0.13649852,0.05489614,0.08160238,0.27892235,1.3538134717900245,0.3045977,0.69159836,4.404660732161911,4.412764235345571,-0.008103503183659377,4.552540341345598,"3455"
2010,"Chase Wright","MIL","AAA",27,151,5.543046357615894,3.2781456953642385,1.69090909,1.1920529801324504,0.13922156,0.08233533,0.05688623,0.27933884,1.4834437086092715,0.30284553,0.68137255,5.125827814569536,5.324329314326609,-0.19850149975707243,4.780922739296559,"3593"
2014,"Kyle Davies","CLE","AAA",30,124.2,5.775401540778791,2.3823531355712513,2.42424242,0.7219251925973489,0.1532567,0.06321839,0.09003831,0.26748971,1.3074867377040873,0.3030303,0.66447368,4.114973597804888,3.983348058051329,0.13162553975355928,4.404436173045283,"3642"
2015,"Kyle Davies","NYY","AAA",31,152.2,5.836244930366944,2.1812228527634034,2.67567568,0.47161575194884403,0.1563981,0.05845182,0.09794628,0.26182432,1.2576420051969173,0.30309278,0.73051948,3.301310263641908,3.3469830645819485,-0.04567280094004067,3.787218230033292,"3642"
2013,"J.D. Martin","TBR","AAA",30,160.1,6.511434098309358,1.4594593668624423,4.46153846,0.841995788574486,0.1728763,0.03874814,0.13412816,0.26415094,1.2099791332107428,0.3029703,0.7967033,2.7505195760099874,3.629014706915531,-0.8784951309055438,3.7794080778802757,"3685"
2012,"J.D. Martin","MIA","AAA",29,130,6.161538461538462,1.176923076923077,5.23529412,1.2461538461538462,0.1558669,0.02977233,0.12609457,0.30769231,1.4230769230769231,0.34168565,0.60786651,5.953846153846154,4.675489587050218,1.278356566795936,4.486125737887162,"3685"
2014,"Matt Buschmann","OAK","AAA",30,133.1,8.302499366569567,3.307499747657795,2.51020408,1.0124999227523863,0.21317158,0.08492201,0.12824957,0.27203065,1.4324998907089317,0.33072917,0.6875,4.522499654960659,4.555379020309453,-0.03287936534879421,4.392420562382752,"3832"
2016,"Matt Buschmann","ARI","AAA",32,142,5.767605633802817,3.359154929577465,1.71698113,1.267605633802817,0.14490446,0.0843949,0.06050956,0.30017452,1.5845070422535212,0.32900433,0.69346734,5.26056338028169,5.432148781628675,-0.1715854013469853,4.890103953992816,"3832"
2012,"Chris Seddon","CLE","AAA",28,123,7.902439024390244,1.975609756097561,4,1.170731707317073,0.21862348,0.05465587,0.16396761,0.24086022,1.1300813008130082,0.28152493,0.72512648,3.4390243902439024,3.803653089786933,-0.3646286995430308,3.513816526071812,"3833"
2011,"Chris Seddon","SEA","AAA",27,149.1,7.17187451145482,4.158481859583047,1.72463768,1.2053570607487092,0.1744868,0.10117302,0.07331378,0.29508197,1.667410600702381,0.33970276,0.64285714,6.267856715893288,5.377073846970293,0.8907828689229946,5.356934692998191,"3833"
2012,"Zach Duke","WSN","AAA",29,164.1,4.983772510968222,2.1359025047006663,2.33333333,0.8762676942361708,0.13150289,0.05635838,0.07514451,0.27300613,1.3204867336753408,0.29724771,0.76175869,3.505070776944683,4.049814745901045,-0.5447439689563622,3.9574213075287377,"3840"
2018,"Brett Oberholtzer","COL","AAA",28,132.2,6.1733673075281885,2.9170856508100234,2.11627907,1.6959800295407113,0.15502555,0.07325383,0.08177172,0.30868762,1.582914694237997,0.33411765,0.68539326,5.766332100438418,5.863421139115424,-0.09708903867700602,4.988118731482478,"3855"
2017,"Brett Oberholtzer","TOR","AAA",27,131,5.564885496183206,3.0229007633587788,1.84090909,0.48091603053435117,0.14086957,0.07652174,0.06434783,0.29678639,1.534351145038168,0.34013605,0.70910973,4.122137404580153,3.848987384242866,0.27315002033728675,4.530599553712452,"3855"
2013,"Ethan Martin","PHI","AAA",24,115.2,8.325649147200716,5.2132569426397,1.59701493,0.8559078562542791,0.21659919,0.13562753,0.08097166,0.22434368,1.3919309581508985,0.27574751,0.73567708,4.123919671043345,4.536310530547632,-0.41239085950428667,4.467874840510679,"3877"
2011,"Frankie De La Cruz","MIL","AAA",27,137,8.277372262773723,4.138686131386861,2,0.9197080291970803,0.21070234,0.10535117,0.10535117,0.24482109,1.4087591240875912,0.29667519,0.73280722,3.875912408759124,4.7395283350979325,-0.8636159263388086,4.515627343028131,"3920"
2011,"Joe Martinez","CLE","AAA",28,118,7.703389830508475,2.211864406779661,3.48275862,0.8389830508474576,0.19765166,0.05675147,0.14090019,0.28392484,1.3983050847457628,0.34059946,0.74705111,4.0423728813559325,3.550345878277795,0.4920270030781375,3.4334549621505253,"3935"
2013,"Joe Martinez","CLE","AAA",30,130,6.230769230769231,1.8692307692307693,3.33333333,1.3153846153846154,0.15679443,0.04703833,0.1097561,0.30018416,1.4615384615384615,0.33179724,0.68100358,5.2615384615384615,4.435667540476873,0.8258709210615889,3.6320510972004674,"3935"
2012,"Joe Martinez","ARI","AAA",29,155.1,5.736051126501312,2.8390556080663063,2.02040816,0.8690986555305019,0.14082504,0.06970128,0.07112376,0.31839258,1.641630793779837,0.35834897,0.65560166,5.388411664289111,4.730028969450746,0.6583826948383651,4.554561778621814,"3935"
2014,"Allen Webster","BOS","AAA",24,122,7.377049180327869,3.2459016393442623,2.27272727,0.6639344262295082,0.19646365,0.08644401,0.11001964,0.2326087,1.2377049180327868,0.27920228,0.77405858,3.098360655737705,3.8822697217347195,-0.7839090659970145,3.931516573517049,"3993"
2014,"Enny Romero","TBR","AAA",23,126,8.357142857142858,3.7142857142857144,2.25,0.9285714285714286,0.21157324,0.09403255,0.11754069,0.25651303,1.4285714285714286,0.31165312,0.68986569,4.5,4.127520827641563,0.3724791723584371,3.9065434810661137,"4001"
2012,"Yusmeiro Petit","SFG","AAA",27,166.2,8.26200050427249,1.944000118652351,4.25,0.756000046142581,0.21825963,0.05135521,0.16690442,0.26807229,1.2840000783691454,0.32997988,0.64994882,3.4560002109375128,3.589797274597168,-0.13379706365965527,4.082443644887083,"4020"
2014,"Brad Lincoln","PHI","AAA",29,123.1,8.172973310026151,4.232432606977828,1.93103448,0.9486486877708925,0.20437956,0.10583942,0.09854014,0.25678497,1.4675676280900132,0.31073446,0.67318757,5.1081083187663445,4.590112041058205,0.5179962777081393,4.503333628022581,"4241"
2012,"David Huff","CLE","AAA",27,134,5.3059701492537314,2.283582089552239,2.32352941,1.8134328358208955,0.13644214,0.05872193,0.07772021,0.2854512,1.4104477611940298,0.29290618,0.73759791,4.970149253731344,5.407645323739123,-0.43749607000777946,4.323637376380946,"4257"
2012,"Scott Elarton","PHI","AAA",36,136.1,5.809290520084407,3.5647919100517957,1.62962963,0.8581906450124693,0.14125201,0.08667737,0.05457464,0.28571429,1.5696820344672515,0.32026144,0.63476563,5.413202530078652,4.496339892597657,0.9168626374809952,4.663133199560417,"426"
2011,"Justin Wilson","PIT","AAA",23,124.1,6.804289822587729,4.849866150142318,1.40298507,0.8686327433090718,0.16876122,0.12028725,0.04847397,0.24897119,1.5120644050194954,0.28684211,0.70776256,4.126005530718091,4.69255069086373,-0.5665451601456386,4.542591325540968,"4301"
2012,"Justin Wilson","PIT","AAA",24,135.2,9.1547918412336,4.378378706676939,2.09090909,0.7960688557594435,0.24468085,0.11702128,0.12765957,0.18533605,1.1572482440206724,0.23167155,0.70652174,3.7813270648573565,3.891106451468862,-0.10977938661150555,4.035443074733532,"4301"
2012,"Scott Richmond","TOR","AAA",32,134.2,7.485149080268866,2.873762593317511,2.60465116,1.4034654525504124,0.18823529,0.07226891,0.11596638,0.29744526,1.5297030858485976,0.34216867,0.64784053,5.61386181020165,5.07868847504351,0.5351733351581398,4.297085157880747,"4307"
2015,"Kyle Drabek","CHW","AAA",27,137.1,5.504853961177644,3.47330071360018,1.58490566,0.5242718058264423,0.14558059,0.09185442,0.05372617,0.24038462,1.2961164088487045,0.27336449,0.70257611,3.47330071360018,3.9361528759279603,-0.46285216232778037,3.9114501068509937,"4359"
2010,"Jeremy Hellickson","TBR","AAA",23,117.2,9.407932824666643,2.6770540557994513,3.51428571,0.3824362936856359,0.25465839,0.07246377,0.18219462,0.23356009,1.1728046339692835,0.31309904,0.79710145,2.44759227958807,2.787559571799723,-0.3399672922116532,3.4684946659086844,"4371"
2013,"Zach Kroenke","MIL","AAA",29,129.2,6.177378376654569,3.401028544450268,1.81632653,0.6940874580510751,0.15892857,0.0875,0.07142857,0.26377953,1.4113111647038528,0.30317848,0.65697674,4.511568477331989,4.402668800827062,0.10889967650492682,4.737666050659342,"4383"
2011,"Zach Kroenke","ARI","AAA",27,128.1,5.119480113677573,3.506493228546283,1.46,0.9818181039929592,0.12289562,0.08417508,0.03872054,0.32096475,1.737662199924047,0.35176991,0.67178503,5.890908623957755,5.349557597619896,0.5413510263378596,5.41549124823458,"4383"
2012,"Zach Kroenke","ARI","AAA",28,119,4.46218487394958,2.722689075630252,1.63888889,0.907563025210084,0.10966543,0.0669145,0.04275093,0.30181087,1.5630252100840336,0.32394366,0.59701493,5.6722689075630255,5.020738455828498,0.6515304517345273,5.529316154873672,"4383"
2011,"Brad Mills","TOR","AAA",26,157.1,7.77966051394831,2.230932059146942,3.48717949,1.1440677226394573,0.20700152,0.05936073,0.14764079,0.26264274,1.271186358488286,0.30853392,0.74576271,4.004237029238101,4.54603577062886,-0.5417987413907595,4.493754608134787,"4420"
2015,"Brad Mills","OAK","AAA",30,137.1,6.225727694189001,3.6043686650567905,1.72727273,0.7864077087396634,0.16464471,0.09532062,0.06932409,0.25818882,1.376213490294411,0.2961165,0.67351598,4.521844325253064,4.6188028524885905,-0.09695852723552623,4.6917324067418384,"4420"
2013,"Matt Palmer","LAD","AAA",34,133.2,8.82044954907421,3.770573853039357,2.33928571,1.0099751392069707,0.22625216,0.09671848,0.12953368,0.24853229,1.3690774109250046,0.30684932,0.74712644,3.8379055289864885,4.594701585027661,-0.7567960560411722,4.167227386551506,"4457"
2011,"Matt Palmer","LAA","AAA",32,137,7.160583941605839,4.2700729927007295,1.67692308,0.9197080291970803,0.1711146,0.10204082,0.06907378,0.3057554,1.7153284671532847,0.36027714,0.63094209,6.437956204379562,5.2942728606453775,1.1436833437341845,5.156070967290523,"4457"
2011,"Sam Narron","MIL","AAA",29,160,5.11875,2.7,1.89583333,1.2375,0.13018598,0.06866953,0.06151645,0.29411765,1.4875,0.315197,0.67860509,5.11875,5.427073955535889,-0.3083239555358883,5.1071710210293535,"4516"
2016,"Chris Smith","OAK","AAA",35,130.2,8.334184322293677,3.0994900372166567,2.68888889,0.757653120208516,0.2192029,0.08152174,0.13768116,0.23762376,1.2627552003475266,0.2922252,0.67941953,3.9260207138077647,4.042309772446971,-0.11628905863920602,4.053767017083136,"4544"
2015,"Chris Smith","SDP","AAA",34,127.2,8.530026789336185,2.960835745058841,2.88095238,0.7754569808487441,0.22744361,0.07894737,0.14849624,0.24795082,1.2767625038216697,0.30898876,0.74197861,3.59530054757145,3.857871112553423,-0.26257056498197295,3.8286926414504814,"4544"
2010,"Tobi Stoner","NYM","AAA",25,120.2,6.1906082566916325,3.207182590816147,1.93023256,1.3425415496439685,0.14901257,0.07719928,0.07181329,0.31041257,1.6657459967804795,0.34313725,0.65265487,5.966851331750972,5.011887933986619,0.9549633977643524,4.603344691147437,"4591"
2010,"Cesar Carrillo","SDP","AAA",26,151,5.662251655629139,3.3973509933774833,1.66666667,1.1920529801324504,0.14221557,0.08532934,0.05688623,0.27422003,1.4834437086092715,0.29757085,0.62121212,5.602649006622516,5.218369049425946,0.38427995719657027,4.988649999542742,"4697"
2012,"Matt Shoemaker","LAA","AAA",25,176.2,6.316981495809389,2.292452962188891,2.75555556,1.2735849789938285,0.15856777,0.05754476,0.10102301,0.31284153,1.5509434855302622,0.34991424,0.63934426,5.654717306732598,4.952703013720573,0.7020142930120254,4.6484337694898965,"4776"
2013,"Matt Shoemaker","LAA","AAA",26,184.1,7.811934469437033,1.4159131225854624,5.51724138,1.3182639417174995,0.20460358,0.0370844,0.16751918,0.28456376,1.3074140327321702,0.33154122,0.71022727,4.638336091228239,4.340107389124146,0.298228702104093,3.750786173345445,"4776"
2010,"Josh Geer","SDP","AAA",27,171.1,4.675096998691366,1.6809337523384686,2.78125,1.5233462130567372,0.12059621,0.04336043,0.07723578,0.3019943,1.4241244290645358,0.31335616,0.66055931,5.410505515339446,5.374436147410549,0.03606936792889748,4.668425556154698,"4781"
2014,"Mike Montgomery","TBR","AAA",24,126,7,3.4285714285714284,2.04166667,0.6428571428571429,0.18181818,0.0890538,0.09276438,0.24074074,1.3095238095238095,0.28496042,0.6480305,4.285714285714286,3.992600192720928,0.29311409299335756,4.02427947388755,"4869"
2011,"Mike Montgomery","KCR","AAA",21,150.2,7.705752732656883,4.121681694211821,1.86956522,0.8960177596112654,0.19427711,0.10391566,0.09036145,0.2670068,1.5000001012751554,0.31981982,0.6509434,5.316372040360175,4.878456772838547,0.43791526752162824,4.900284231273957,"4869"
2014,"Bo Schultz","ARI","AAA",28,135.1,5.453201560545555,3.0591130705499454,1.7826087,1.130541786942371,0.13247173,0.07431341,0.05815832,0.30579965,1.6256156413550436,0.33404255,0.57442557,6.184728599155324,5.229935620815745,0.9547929783395794,4.72207491438843,"5028"
2011,"Yohan Flande","ATL","AAA",25,137,6.8321167883211675,2.4963503649635035,2.73684211,0.5912408759124088,0.17449664,0.06375839,0.11073825,0.27978339,1.4087591240875912,0.33106576,0.68872017,4.007299270072993,3.492261008798641,0.515038261274352,3.7003138125812924,"5057"
2012,"Yohan Flande","ATL","AAA",26,147.2,6.460497059049038,3.3521447004499723,1.92727273,0.6704289400899944,0.1661442,0.0862069,0.0799373,0.26470588,1.4085779751385743,0.30802603,0.69838057,4.2054178969281475,3.9130697210630023,0.29234817586514517,3.900281773604391,"5057"
2013,"Yohan Flande","ATL","AAA",27,131.1,6.3045680395935335,3.1522840197967668,2,0.6167512212645848,0.16,0.08,0.08,0.27047619,1.4314719703424932,0.31367925,0.68004459,4.180202721904409,3.836877956188636,0.34332476571577253,3.9097842477524343,"5057"
2015,"Scott Diamond","TBR","AAA",28,150.1,5.447893201205086,1.5565409146300244,3.5,0.7782704573150122,0.14308176,0.0408805,0.10220126,0.29654036,1.370288155614466,0.33200795,0.68658281,3.7117514118100585,3.649266154588116,0.062485257221942536,3.3352174587057255,"5089"
2016,"Scott Diamond","TOR","AAA",29,166,5.421686746987952,1.7349397590361446,3.125,0.5963855421686747,0.14388489,0.04604317,0.09784172,0.29027356,1.3433734939759037,0.32906764,0.63969897,4.5,3.4945328103490625,1.0054671896509375,3.5695305489811555,"5089"
2011,"Scott Diamond","MIN","AAA",24,123,6.585365853658536,2.6341463414634148,2.5,0.8048780487804879,0.16274864,0.06509946,0.09764918,0.30620155,1.5772357723577235,0.35421687,0.61247216,5.560975609756097,3.838412572504059,1.722563037252038,3.8303731944502855,"5089"
2012,"Rick Van Den Hurk","PIT","AAA",27,123.1,8.245946286008527,2.5540541593831723,3.22857143,0.5837838078590107,0.2168906,0.0671785,0.1497121,0.23578947,1.1918919410454802,0.29378531,0.76294278,2.9189190392950537,3.2911064021024856,-0.3721873628074319,3.5134060324639114,"5099"
2011,"Rick Van Den Hurk","BAL","AAA",26,154.1,6.298055740385728,2.332613237179899,2.7,1.341252611378442,0.16615385,0.06153846,0.10461539,0.2361809,1.1727860998043382,0.25321888,0.68603214,4.431965150641808,4.80482101012594,-0.37285585948413136,4.390997449940279,"5099"
2010,"Guillermo Moscoso","TEX","AAA",26,123.1,7.808108430114269,3.5756758231364407,2.18367347,1.2405405917003978,0.19005329,0.08703375,0.10301954,0.27843137,1.5486487125148758,0.3238342,0.66004673,5.18108129474872,4.928553461474692,0.25252783327402817,4.911619696017397,"5106"
2012,"Jeurys Familia","NYM","AAA",22,137,8.408759124087592,4.795620437956204,1.75342466,0.5255474452554745,0.2048,0.1168,0.088,0.26459854,1.5912408759124088,0.33252427,0.65464896,4.7299270072992705,3.7380190027891285,0.991908004510142,3.851653190544487,"5114"
2014,"Wade LeBlanc","LAA","AAA",29,128,8.3671875,2.953125,2.83333333,0.7734375,0.21597096,0.07622505,0.13974591,0.28316832,1.4453125,0.352,0.69700461,4.4296875,4.036316585540772,0.39337091445922834,4.436901705386117,"5221"
2014,"Rudy Owens","HOU","AAA",26,135,6.933333333333334,2.2,3.15151515,0.6666666666666666,0.18245614,0.05789474,0.1245614,0.25708885,1.2518518518518518,0.30361446,0.66257669,4.333333333333333,4.033712418874105,0.29962091445922834,4.704292119432379,"5226"
2012,"Rudy Owens","PIT","AAA",24,117.1,6.519886646265838,1.9176137194899525,3.4,0.9204545853551772,0.17525773,0.05154639,0.12371134,0.24669604,1.1676136869783267,0.28011204,0.80031696,3.1448864999635218,3.834672150754733,-0.6897856507912112,3.9832002038240817,"5226"
2011,"Vin Mazzaro","KCR","AAA",24,123.2,7.7870626351544265,4.3665771785912675,1.78333333,0.6549865767886901,0.19005329,0.10657194,0.08348135,0.28282828,1.6172508068856546,0.34564644,0.74206755,4.293800892281413,4.648553137219714,-0.35475224493830115,4.7784356325779935,"5231"
2017,"Wilmer Font","LAD","AAA",27,134.1,11.925557409580323,2.3449129737938836,5.08571429,0.7369726489066492,0.32129964,0.0631769,0.25812274,0.22093023,1.1091810574453609,0.31498471,0.73206442,3.4168731903853735,2.983809821796476,0.4330633685888974,3.3224427220173496,"5257"
2012,"Casey Crosby","DET","AAA",23,125.2,8.021220808456851,4.655172790622279,1.72307692,0.8594165151918054,0.20779221,0.12059369,0.08719852,0.23628692,1.408488177675459,0.28571429,0.71161049,4.010610404228426,4.171986828405662,-0.1613764241772362,3.907791434187213,"5261"
2010,"Chris Tillman","BAL","AAA",22,121.1,6.972527764814094,2.22527481855769,3.13333333,0.7417582728525632,0.18762475,0.05988024,0.12774451,0.25586354,1.2362637880876055,0.30136986,0.73913043,3.3379122278365347,3.568168534842138,-0.2302563070056034,3.930048937324674,"5279"
2015,"Brad Penny","CHW","AAA",37,135.1,5.386699102490121,2.1945811158293087,2.45454545,0.7315270386097695,0.13659359,0.05564924,0.08094435,0.31171171,1.5221673732688135,0.34989201,0.6799591,4.455664689714051,3.8589971106321297,0.5966675790819211,3.4479355085739805,"535"
2011,"D.J. Mitchell","NYY","AAA",24,161.1,6.247933490347524,3.514462588320482,1.77777778,0.5578512044953147,0.16398243,0.09224012,0.07174231,0.25368249,1.3512395842219844,0.29652352,0.78403756,3.1797518656232935,3.992984855670878,-0.8132329900475845,4.204519851126522,"5354"
2013,"Jose Alvarez","DET","AAA",24,128.2,8.044042086747883,1.748704801466931,4.6,0.7694301126454497,0.22200772,0.04826255,0.17374517,0.23265306,1.0803109662395707,0.28296703,0.75829384,2.7979276823470896,3.181582245688083,-0.38365456334099335,3.062193760003338,"5358"
2013,"Brett Marshall","NYY","AAA",23,138.2,7.788462109819713,4.413461862231171,1.76470588,1.1033654655577927,0.19480519,0.11038961,0.08441558,0.26470588,1.5288462660016475,0.31203931,0.66597294,5.1274042222979785,4.625571490850682,0.5018327314472968,4.20542232881634,"5364"
2012,"Brad Peacock","OAK","AAA",24,134.2,9.289604662119396,4.410891422301296,2.10606061,1.069307011466981,0.22749591,0.10801964,0.11947627,0.27222222,1.5816832877949092,0.34025974,0.60838446,6.014851939501767,4.729678547689704,1.2851733918120631,4.801785636918533,"5401"
2016,"Brad Peacock","HOU","AAA",28,117,9.153846153846153,3.076923076923077,2.975,0.8461538461538461,0.234714,0.07889546,0.15581854,0.26464208,1.3846153846153846,0.33534743,0.68152031,4.230769230769231,4.08840254351624,0.1423666872529905,4.049739023762891,"5401"
2011,"Dana Eveland","LAD","AAA",27,154,6.253246753246753,3.564935064935065,1.75409836,0.6428571428571429,0.16066066,0.09159159,0.06906907,0.25420875,1.3766233766233766,0.29411765,0.6743738,4.383116883116883,4.724882397094331,-0.3417655139774478,4.855183310148778,"5508"
2019,"Tim Dillard","TEX","AAA",35,153.1,6.045651772829021,2.1717389863560563,2.78378378,0.9391303724782946,0.15442279,0.05547226,0.09895053,0.27704918,1.3434781717397826,0.31160896,0.65324165,4.754347510671366,4.924939528539191,-0.17059201786782552,5.1026213970660335,"5518"
2010,"Josh Banks","HOU","AAA",27,171.2,3.774757505235839,1.9398059401906396,1.94594595,1.3106796893179997,0.10055866,0.05167598,0.04888268,0.26183432,1.2466020156180087,0.26252159,0.70879121,4.036893443099439,5.336005622176275,-1.299112179076836,5.262403388978846,"5570"
2010,"Evan MacLane","STL","AAA",27,147.2,4.997743007943595,1.2799097947172622,3.9047619,1.2799097947172622,0.13398693,0.03431373,0.0996732,0.27863248,1.2460497472379695,0.29460581,0.69738481,4.449210238779054,4.869289264235093,-0.4200790254560385,4.607034481184831,"5576"
2014,"Arnold Leon","OAK","AAA",25,145,7.944827586206896,3.1655172413793102,2.50980392,0.7448275862068966,0.2,0.0796875,0.1203125,0.2915952,1.5241379310344827,0.35665914,0.68030447,4.9655172413793105,4.190034257954565,0.7754829834247454,4.508316358718379,"5595"
2014,"Jason Berken","SFG","AAA",30,132,6.068181818181818,2.9318181818181817,2.06976744,0.8863636363636364,0.15318417,0.07401033,0.07917384,0.3,1.5303030303030303,0.3411215,0.68821689,4.636363636363637,4.7912881764498625,-0.1549245400862258,5.092153673946406,"5673"
2013,"Jason Berken","CHW","AAA",29,161,6.540372670807454,2.5714285714285716,2.54347826,0.8385093167701864,0.17080292,0.06715328,0.10364964,0.26971609,1.3478260869565217,0.31075697,0.73631841,3.801242236024845,3.9129728438691327,-0.1117306078442879,3.937218893000058,"5673"
2012,"Jason Berken","BAL","AAA",28,144,6.125,2.4375,2.51282051,0.625,0.15934959,0.06341463,0.09593496,0.28021016,1.3819444444444444,0.32397408,0.68947368,3.5,3.6197100003560387,-0.11971000035603874,3.9138079355160396,"5673"
2012,"Greg Reynolds","TEX","AAA",26,163,3.8098159509202456,2.539877300613497,1.5,1.2147239263803682,0.09556787,0.06371191,0.03185596,0.31137725,1.5582822085889572,0.32235702,0.66608997,5.300613496932515,5.569637770155456,-0.2690242732229411,5.238266688996664,"5712"
2013,"Greg Reynolds","CIN","AAA",27,156.1,5.584221385038567,1.4968016083608529,3.73076923,0.3454157557755814,0.15695793,0.0420712,0.11488673,0.23519459,1.0554370315364987,0.27254098,0.7677665,2.41791029042907,2.9810177272605056,-0.5631074368314355,3.3053397002662437,"5712"
2010,"Radhames Liz","SDP","AAA",26,123,7.975609756097561,2.7804878048780486,2.86842105,1.4634146341463414,0.20643939,0.0719697,0.13446969,0.26611227,1.3495934959349594,0.30681818,0.72789116,4.829268292682927,5.070412338070753,-0.2411440453878262,4.601055487917691,"5843"
2010,"Pat Misch","NYM","AAA",28,150.2,5.913717213434352,1.4336284153780248,4.125,0.6570796903815946,0.15993538,0.03877221,0.12116317,0.25466893,1.1548673346100755,0.29018789,0.72296476,3.2256639346005556,3.487282609166569,-0.2616186745660136,3.6287420504309824,"5909"
2011,"Pat Misch","NYM","AAA",29,141.2,5.971765134691315,2.6047060693866375,2.29268293,1.1435294938770604,0.15640599,0.06821963,0.08818636,0.25724638,1.2917647986389016,0.28181818,0.72376357,4.002353228569711,4.59913959524558,-0.596786366675869,4.196306149997996,"5909"
2010,"Chris George","BAL","AAA",30,124.1,7.310992256184688,2.6058982299272158,2.80555556,1.1581769910787625,0.18984962,0.06766917,0.12218045,0.2611336,1.3270778022777487,0.29973475,0.69847856,4.1983915926605135,4.220129201092247,-0.021737608431733335,3.8494682306280645,"601"
2011,"Chris George","BAL","AAA",31,131,5.015267175572519,3.9160305343511452,1.28070175,0.8931297709923665,0.12897527,0.10070671,0.02826856,0.28316832,1.5267175572519085,0.31026253,0.73735199,4.259541984732825,4.8093056402133625,-0.5497636554805378,4.8431976636402485,"601"
2010,"Matt Chico","WSN","AAA",27,115.2,5.368876552867751,2.6455333738768627,2.02941176,0.9337176613683046,0.14052953,0.06924644,0.07128309,0.26258206,1.33141222083999,0.28723404,0.7361516,3.7348706454732183,4.292445776713617,-0.5575751312403985,4.509486312710132,"6068"
2016,"Joe Wieland","SEA","AAA",26,124.1,8.541555309205874,2.8230564157544835,3.02564103,1.08579092913634,0.21109123,0.06976744,0.14132379,0.29902913,1.552278883876397,0.36387435,0.65536723,5.428954645681699,4.45278469119048,0.976169954491219,4.24997558495445,"6109"
2011,"John Ely","LAD","AAA",25,144.1,6.17320972657873,2.7436487673683243,2.25,1.3094687298803365,0.15184049,0.06748466,0.08435583,0.29617304,1.5381061271610303,0.32640333,0.6012024,5.986142765167253,5.363000518566136,0.623142246601117,5.035174782350815,"6132"
2012,"John Ely","LAD","AAA",26,168.2,8.804348357089701,1.920948732455935,4.58333333,0.9604743662279674,0.24193548,0.05278592,0.18914956,0.23364486,1.102766864928407,0.2875817,0.74029126,3.2015812207598913,3.81008977805835,-0.6085085572984585,3.494855648167742,"6132"
2014,"Aaron Laffey","WSN","AAA",29,147,5.571428571428571,2.2653061224489797,2.45945946,0.4897959183673469,0.14490446,0.0589172,0.08598726,0.27040816,1.3333333333333333,0.30879346,0.71884984,3.673469387755102,3.6433938435145787,0.03007554424052339,3.9921866310291554,"6248"
2010,"Jason Hirsh","NYY","AAA",28,122.1,6.989101108025121,2.8692099285576815,2.43589744,1.2506812509097585,0.18627451,0.07647059,0.10980392,0.22030238,1.1525886037795814,0.24216524,0.75079872,3.8991827234245413,4.660976317392484,-0.7617935939679423,4.5701519346218635,"6293"
2011,"Jeff Suppan","KCR","AAA",36,165.2,5.106640152600181,2.770623912580949,1.84313725,1.2494970586149379,0.13055556,0.07083333,0.05972223,0.28012048,1.4305835888489868,0.29798903,0.70543375,4.7806843981788925,5.467428686712545,-0.6867442885336521,4.985504080342122,"633"
