last_name, first_name,player_id,year,player_age,b_total_pa,b_k_percent,b_bb_percent,xba,xslg,woba,xwoba,xobp,xiso,exit_velocity_avg,launch_angle_avg,sweet_spot_percent,barrel,barrel_batted_rate,hard_hit_percent,avg_best_speed,avg_hyper_speed,pitch_count,batted_ball,
Piscotty, Stephen,572039,2016,25,649,20.5,7.9,.260,.459,.345,.342,.333,.198,88.2,13.6,32.7,39,8.6,37.6,99.329423394,5.749229842,2481,452,
Rickard, Joey,572073,2016,25,282,19.1,6.4,.230,.330,.304,.274,.287,.100,85.9,13,32.2,5,2.4,22.6,94.791815612,3.418323077,1221,208,
Schimpf, Ryan,572114,2016,28,330,31.8,12.7,.196,.474,.362,.344,.324,.277,90.3,29.7,30.5,29,16.7,41.4,100.610003256,6.62521924,1458,174,
Seager, Kyle,572122,2016,28,676,16.0,10.2,.293,.512,.363,.377,.374,.219,90.3,16.8,36.3,44,9,41.3,100.061292552,6.277043368,2583,491,
Taylor, Michael A.,572191,2016,25,237,32.5,5.9,.234,.387,.283,.292,.284,.153,88.1,8.5,37.9,11,7.6,37.9,100.487089577,6.337547234,891,145,
Thompson, Trayce,572204,2016,25,262,25.2,9.9,.241,.429,.318,.324,.317,.188,88.4,8.5,31.2,18,10.6,35.9,99.778018,5.989911953,1128,170,
Zunino, Mike,572287,2016,25,192,33.9,10.9,.197,.433,.338,.322,.309,.237,90.2,22.4,32,15,15,41,101.0465108,6.700412828,810,100,
Goins, Ryan,572365,2016,28,196,24.5,4.6,.204,.306,.232,.243,.246,.102,88.4,7.7,23.9,5,3.6,33.3,97.647489851,4.860402331,713,138,
Carpenter, Matt,572761,2016,30,566,19.1,14.3,.287,.544,.375,.399,.397,.257,90.7,18.1,42.7,42,11.3,41.9,99.808493,6.385342173,2390,372,
Dickerson, Corey,572816,2016,27,548,24.5,6.0,.230,.438,.319,.304,.280,.208,89,18.1,34.1,42,11.1,38.1,99.143155798,5.68168625,2111,378,
Dozier, Brian,572821,2016,29,691,20.0,8.8,.235,.460,.370,.329,.311,.225,88.1,18.8,31.2,40,8.3,36.2,98.504495805,5.326305541,2788,484,
Saladino, Tyler,573135,2016,26,319,19.4,4.1,.252,.355,.313,.281,.289,.103,86.7,8.4,32,7,2.9,27,96.501347931,4.257331509,1236,241,
Vargas, Kennys,573627,2016,25,177,32.2,13.6,.213,.455,.352,.332,.319,.242,90.5,17.3,30.2,13,13.5,42.7,102.832849375,7.752756421,755,96,
Contreras, Willson,575929,2016,24,283,23.7,9.2,.262,.444,.363,.341,.341,.182,88.4,6.9,32.3,16,8.6,33.9,99.351105778,5.727272961,1129,186,
Gyorko, Jedd,576397,2016,27,438,21.9,8.4,.236,.466,.339,.327,.301,.229,87.7,14.8,35.4,29,9.5,35.4,98.43850953,5.285021077,1700,305,
Iglesias, Jose,578428,2016,26,513,9.7,5.5,.251,.312,.283,.276,.305,.061,83.6,8.3,29,3,0.7,20.8,93.884205317,3.095194976,1987,427,
Travis, Devon,581527,2016,25,432,20.1,4.6,.257,.383,.337,.293,.291,.126,87,11.4,34.2,13,4,31.1,97.416570497,4.720486957,1726,325,
Hechavarria, Adeiny,588751,2016,27,547,13.3,6.0,.271,.358,.256,.293,.317,.088,88.1,8,29.8,5,1.1,31.4,97.250481896,4.710874394,1982,440,
Torreyes, Ronald,591720,2016,23,168,11.9,6.0,.255,.330,.293,.279,.303,.075,85.2,4.9,28.3,1,0.7,23.2,94.305295821,3.166485522,563,138,
Bryant, Kris,592178,2016,24,699,22.0,10.7,.267,.548,.396,.386,.365,.280,89.3,20.8,36.3,53,11.7,38.9,100.570829776,6.490280787,2699,452,
Casali, Curt,592200,2016,27,256,32.0,9.8,.197,.331,.268,.272,.282,.135,86.1,20.4,33.3,9,6.1,31.3,97.176919583,4.599374167,1066,147,
Castellanos, Nick,592206,2016,24,447,24.8,6.3,.289,.584,.350,.384,.336,.295,89.4,16.9,48.2,44,14.4,39,99.338708693,5.786062656,1729,305,
DeShields, Delino,592261,2016,23,203,26.6,7.4,.206,.281,.261,.253,.276,.074,86.9,5.4,23.5,2,1.5,30.3,97.464341333,4.805623025,830,132,
Drury, Brandon,592273,2016,23,499,20.0,6.2,.261,.411,.335,.313,.312,.151,88.8,9.3,31.5,25,6.8,36.7,99.460694157,5.797249127,1947,365,
Healy, Ryon,592387,2016,24,283,21.2,4.2,.289,.508,.364,.354,.322,.219,88.7,13.5,35.7,19,9,40,100.719770952,6.405942632,1075,210,
Holaday, Bryan,592407,2016,28,129,21.7,5.4,.208,.332,.277,.263,.264,.124,85.1,24.4,28.3,6,6.5,21.7,93.671075556,2.904378989,503,92,
Machado, Manny,592518,2016,23,696,17.2,6.9,.289,.525,.366,.366,.342,.236,90.3,14.5,34.9,49,9.3,43.2,102.442245154,7.431908015,2566,525,
Parker, Jarrett,592620,2016,27,151,29.1,12.6,.238,.398,.332,.337,.360,.161,86.6,8.1,37.3,5,6,34.9,99.909061463,6.056679506,595,83,
Pederson, Joc,592626,2016,24,476,27.3,13.2,.240,.463,.360,.349,.349,.223,92.3,15.3,30.5,35,12.5,47,103.697647259,8.288826617,1999,279,
Realmuto, J.T.,592663,2016,25,545,18.3,5.1,.266,.387,.333,.306,.311,.121,88.6,9.8,28.4,16,3.9,35.2,98.844654951,5.53126027,2142,412,
Rosario, Eddie,592696,2016,24,354,25.7,3.4,.227,.376,.304,.271,.258,.148,87.7,11.3,33.3,12,4.8,31.7,97.10432775,4.584275292,1313,249,
Simmons, Andrelton,592743,2016,26,483,7.9,5.8,.271,.354,.302,.298,.318,.083,86.7,4.5,29.6,5,1.2,29.6,96.466554314,4.262999337,1584,415,
Toles, Andrew,592808,2016,24,115,21.7,7.0,.272,.445,.365,.325,.327,.173,89.3,6.4,34.6,7,8.6,34.6,98.758163,5.492306076,388,81,
Yelich, Christian,592885,2016,24,659,20.9,10.9,.306,.513,.367,.388,.389,.207,92.6,2.7,31.9,43,9.7,49.9,102.978294744,8.137674,2715,445,
Merrifield, Whit,593160,2016,27,332,21.7,5.7,.252,.372,.309,.292,.296,.120,88.1,12.2,29.9,7,2.9,34.4,97.985060085,5.070423906,1258,241,
Bogaerts, Xander,593428,2016,23,719,17.1,8.1,.257,.402,.348,.319,.324,.145,89,11,28,28,5.3,32.7,99.219483664,5.661598721,2849,532,
Castro, Daniel,593495,2016,23,139,17.3,5.0,.231,.269,.201,.239,.271,.038,84.1,5,27.8,0,0,15.7,92.925563846,2.549188462,531,108,
Polanco, Jorge,593871,2016,22,270,17.0,6.3,.274,.367,.326,.309,.330,.093,86.8,15.8,37.3,5,2.5,26.5,95.778891224,3.894228163,1054,204,
Sano, Miguel,593934,2016,23,495,36.0,10.9,.215,.450,.334,.328,.305,.235,92.4,16.9,32.4,37,14.1,49.2,102.74556811,8.106947992,2100,262,
Calhoun, Kole,594777,2016,28,672,17.6,10.0,.271,.454,.340,.350,.351,.182,89.8,15.1,36.2,30,6.2,40.5,99.688319831,6.056377367,2509,481,
Duvall, Adam,594807,2016,27,608,27.0,6.7,.247,.491,.333,.336,.304,.244,88.6,19.2,36.1,48,12.1,41.4,100.034478274,6.148432995,2225,396,
Eaton, Adam,594809,2016,27,706,16.3,8.9,.268,.397,.344,.330,.351,.129,89.1,4.9,31.1,16,3.1,36.2,98.603473719,5.475307847,2670,514,
Garcia, Greg,594824,2016,26,257,19.5,14.8,.262,.362,.338,.335,.385,.100,85.5,6.8,36.4,5,3,23.6,95.22811425,3.648453625,1042,165,
Gattis, Evan,594828,2016,29,499,25.5,8.6,.236,.453,.345,.322,.307,.217,89.4,12.9,32.6,34,10.5,35.7,99.878376025,6.009594735,1901,325,
Gosselin, Phil,594838,2016,27,240,19.2,6.3,.262,.337,.302,.289,.312,.076,86.5,6.9,32,3,1.7,24.7,95.823715698,3.934768655,856,178,
Schebler, Scott,594988,2016,25,282,20.9,6.7,.256,.396,.328,.313,.322,.140,89.7,7.2,26.8,10,5.1,39.4,101.392081649,6.811645567,1041,198,
Kiermaier, Kevin,595281,2016,26,414,17.9,9.7,.242,.366,.323,.309,.329,.123,87.9,14,29.7,13,4.4,32.4,98.391890769,5.202220105,1611,293,
Profar, Jurickson,595777,2016,23,307,19.9,9.8,.234,.319,.295,.288,.318,.085,86.4,6.9,26.3,6,2.8,28.6,96.661500667,4.355421148,1307,213,
Baez, Javier,595879,2016,23,450,24.0,3.3,.233,.377,.316,.283,.279,.144,88.4,14.1,25.6,18,5.7,32.3,98.790531781,5.454791473,1683,316,
Goeddel, Tyler,595963,2016,23,234,22.2,7.3,.216,.305,.244,.265,.282,.089,87.3,6.2,25.8,3,1.8,30.1,97.43554775,4.747472516,904,163,
Lindor, Francisco,596019,2016,22,684,12.9,8.3,.288,.424,.340,.338,.352,.135,88.7,7.9,34.6,22,4.1,33.5,98.275620837,5.192310667,2552,534,
Odor, Rougned,596059,2016,22,632,21.4,3.0,.253,.462,.336,.318,.282,.209,89.6,14.3,31.2,37,7.8,37.6,100.495409295,6.38375685,2177,474,
Story, Trevor,596115,2016,23,415,31.3,8.4,.263,.538,.380,.369,.335,.275,91.1,17.8,44.5,34,13.9,44.5,102.071076807,7.468918776,1774,245,
Sanchez, Gary,596142,2016,23,229,24.9,10.5,.272,.567,.425,.392,.357,.294,92.7,7.9,36.3,23,15.8,48.6,103.261436027,8.152749452,941,146,
Sardinas, Luis,596143,2016,23,197,24.4,6.1,.214,.307,.279,.248,.268,.094,87.4,9.4,27.9,3,2.2,25.7,95.974863281,4.004596641,751,136,
Cuthbert, Cheslor,596144,2016,23,510,18.8,6.3,.232,.329,.316,.268,.280,.097,89.3,12.4,27,9,2.4,36.9,99.681248624,5.891186905,2005,382,
Kepler, Max,596146,2016,23,447,20.8,9.4,.241,.352,.313,.295,.316,.111,89.7,8.5,30.1,12,3.9,37.5,100.710173289,6.425905066,1732,309,
Franco, Maikel,596748,2016,23,630,16.8,6.3,.259,.431,.311,.318,.313,.172,89.5,11.8,28.6,33,6.9,40.7,100.800776245,6.493352236,2246,479,
Choi, Ji Man,596847,2016,25,129,20.9,12.4,.197,.346,.267,.284,.300,.149,89.7,10.5,24.4,4,4.7,38.4,100.3073525,6.25176,528,86,
Bradley Jr., Jackie,598265,2016,26,636,22.5,9.9,.241,.434,.354,.331,.330,.193,90.3,10.1,29,36,8.6,39.3,99.809015388,6.102304199,2509,420,
La Stella, Tommy,600303,2016,27,169,16.0,10.7,.255,.424,.333,.335,.348,.169,88.6,16.3,36.4,7,5.8,31.4,97.602167193,4.972199035,698,121,
Ahmed, Nick,605113,2016,26,308,18.8,4.9,.235,.339,.245,.271,.283,.104,87.1,8.9,29.4,6,2.6,29,96.093355089,4.047330402,1045,231,
Asche, Cody,605125,2016,26,218,24.8,8.3,.231,.360,.279,.294,.303,.128,85.9,15.3,36.1,5,3.5,29.9,97.471243194,4.780538322,914,144,
Bell, Josh,605137,2016,23,152,12.5,13.8,.283,.433,.339,.362,.388,.150,88.3,5.8,22.3,5,4.5,37.5,99.930506122,6.220072857,617,112,
Betts, Mookie,605141,2016,23,730,11.0,6.7,.278,.446,.379,.336,.330,.167,89.7,12.5,31.7,31,5.2,39.9,99.700589189,6.049944721,2709,599,
Panik, Joe,605412,2016,25,526,8.9,9.5,.259,.400,.300,.322,.339,.140,86.3,13,30.6,19,4.5,26.8,96.0057789,4.0038883,1978,425,
Smith, Mallex,605480,2016,23,215,22.3,9.3,.214,.313,.300,.278,.302,.098,85.9,0.8,22.1,4,2.8,22.1,95.938294262,4.047085785,787,145,
Tomlinson, Kelby,605509,2016,26,120,15.0,10.0,.280,.333,.314,.311,.363,.053,85.6,5.7,30.3,0,0,22.5,94.671310976,3.385564074,420,89,
Tucker, Preston,605512,2016,25,144,27.8,5.6,.204,.334,.239,.262,.260,.130,89,14.9,24.5,5,5.3,40.4,101.424348478,6.762858587,585,94,
Arcia, Orlando,606115,2016,21,216,21.8,6.9,.203,.287,.274,.243,.259,.084,87.7,6.1,26,3,1.9,29.9,97.384924667,4.744163221,793,154,
Hernandez, Teoscar,606192,2016,23,112,25.0,9.8,.206,.349,.308,.274,.283,.143,90.2,12.7,30.1,3,4.1,27.4,98.126353611,5.175236389,469,73,
Peraza, Jose,606299,2016,22,256,12.9,2.7,.310,.406,.331,.328,.343,.095,85.1,11.2,40.8,4,1.9,23.7,94.755667885,3.461610338,895,211,
Marte, Ketel,606466,2016,22,466,18.0,3.9,.244,.297,.266,.255,.276,.053,85.8,7,29,1,0.3,19.9,94.706925647,3.373110176,1766,362,
Peterson, Jace,607054,2016,26,408,16.9,12.7,.271,.391,.317,.334,.365,.121,88.2,3.7,31.5,9,3.1,32.9,97.543412357,4.825936057,1607,286,
Turner, Trea,607208,2016,23,324,18.2,4.3,.298,.496,.395,.356,.334,.198,89.9,11.5,34.4,17,6.8,36.4,100.42958386,6.412091623,1232,250,
Reed, AJ,607223,2016,23,141,34.0,12.8,.186,.325,.245,.276,.289,.139,88.6,11.8,22.7,6,8,41.3,99.603243947,5.9616152,556,75,
Collins, Tyler,607385,2016,26,151,25.2,8.6,.220,.366,.299,.289,.292,.146,90.1,16,28.3,6,6.1,33.3,98.656362245,5.450124021,589,99,
Rua, Ryan,607387,2016,26,269,28.3,7.8,.230,.362,.317,.293,.306,.132,90.5,10,25.9,11,6.6,40.4,101.853714512,7.008470976,1022,166,
Pillar, Kevin,607680,2016,27,584,15.4,4.1,.258,.361,.295,.289,.297,.104,87.1,11.6,27.8,14,3,30.2,98.179315268,5.089801987,2124,464,
Williamson, Mac,607776,2016,25,127,27.6,10.2,.229,.429,.317,.327,.322,.200,91.5,8.2,24.7,7,9.1,42.9,103.650655789,7.975805867,545,77,
Rivera, T.J.,608061,2016,27,113,15.0,2.7,.270,.364,.346,.285,.293,.095,85.7,13.2,35.9,2,2.2,29.3,96.335112174,4.237048462,398,92,
Ramirez, Jose,608070,2016,23,618,10.0,7.1,.290,.416,.355,.331,.345,.126,88.4,13.2,35,15,3,32.9,97.426159841,4.831257565,2428,508,
Bregman, Alex,608324,2016,22,217,24.0,6.9,.246,.408,.336,.306,.299,.162,88.1,18.5,40,10,6.7,36,98.337028514,5.268980811,834,150,
Russell, Addison,608365,2016,22,598,22.6,9.2,.232,.412,.316,.314,.317,.180,87.6,15.2,32.3,37,9.3,31.6,97.734870567,4.92221884,2336,396,
Seager, Corey,608369,2016,22,687,19.4,7.9,.305,.523,.372,.377,.364,.218,91,10.3,37.5,41,8.3,43.3,101.406305432,7.012881214,2512,496,
Mazara, Nomar,608577,2016,21,568,19.7,6.9,.262,.428,.318,.325,.321,.165,88,8.6,32.6,28,6.8,35,99.151415659,5.615919462,2258,411,
Jankowski, Travis,608671,2016,25,383,26.1,11.0,.236,.293,.293,.285,.328,.057,86.2,0.7,27.7,3,1.3,26.5,96.28899972,4.154948645,1560,238,
Plawecki, Kevin,608700,2016,25,151,21.9,11.3,.177,.241,.255,.240,.283,.064,84.9,3.9,25.3,2,2,24.2,95.774688958,4.074922083,568,99,
Refsnyder, Rob,608701,2016,25,175,17.1,10.3,.265,.342,.282,.303,.344,.077,88.9,4.3,32,1,0.8,39.2,98.765905161,5.510489187,673,125,
Mondesi, Adalberto,609275,2016,20,149,32.2,4.0,.169,.277,.226,.220,.219,.108,89.3,10,22.6,5,5.4,26.9,98.066588649,5.244580676,515,93,
Garcia, Adonis,611177,2016,31,563,16.5,4.3,.280,.424,.308,.320,.319,.144,89,7.9,30.1,23,5.2,34.9,98.437424398,5.286594028,1998,439,
Swanson, Dansby,621020,2016,22,145,23.4,9.0,.258,.397,.334,.306,.326,.139,89,8.7,35.7,7,7.1,35.7,98.035912083,5.206899895,599,98,
Correa, Carlos,621043,2016,21,660,21.1,11.4,.285,.481,.349,.367,.372,.197,91,7,32.9,34,7.7,43.5,102.581797639,7.565530348,2642,441,
Dahl, David,621311,2016,22,237,24.9,6.3,.244,.387,.367,.296,.292,.143,87.8,10.8,39.3,8,4.9,32.5,96.727791728,4.379195926,915,163,
Buxton, Byron,621439,2016,22,331,35.6,6.9,.189,.309,.304,.252,.256,.120,89.5,17.3,29.9,10,5.3,31.6,98.936683372,5.728918304,1305,187,
Wendle, Joey,621563,2016,26,104,15.4,5.8,.275,.355,.265,.298,.319,.079,91,5.4,32.9,1,1.2,36.6,98.61957,5.611757531,353,82,
Duffy, Matt,622110,2016,25,366,14.5,6.3,.263,.386,.292,.308,.318,.122,87.3,7.3,34.6,10,3.5,30.4,96.929424786,4.526682616,1411,286,
Maxwell, Bruce,622194,2016,25,101,23.8,7.9,.276,.428,.321,.330,.331,.152,91.2,4,37.7,4,5.8,47.8,101.526658286,7.625661594,422,69,
Brown, Trevor,623143,2016,24,184,21.2,5.4,.209,.294,.282,.244,.257,.085,83.9,14.5,31.3,1,0.7,21.6,93.774149254,3.016278045,686,134,
Conforto, Michael,624424,2016,23,348,25.6,10.3,.228,.422,.312,.322,.320,.194,90.2,15.1,37.2,22,10.1,39,100.387976038,6.397521038,1410,218,
Frazier, Adam,624428,2016,24,160,16.3,7.5,.291,.394,.335,.330,.354,.102,85.8,9.8,43.8,2,1.7,21.5,94.682479818,3.373508257,625,121,
Puig, Yasiel,624577,2016,25,368,20.1,6.5,.246,.395,.320,.308,.309,.149,90.4,11.7,24.7,17,6.5,41.1,101.718219077,6.916378308,1291,263,
Soler, Jorge,624585,2016,24,264,25.0,11.7,.224,.426,.333,.327,.325,.202,89.9,17.8,27.4,17,10.4,36,100.657782025,6.408622722,1068,164,
Heredia, Guillermo,628338,2016,25,107,14.0,11.2,.248,.315,.303,.305,.350,.066,83.2,11.1,20.5,1,1.3,16.7,93.350835946,2.863146486,432,78,
Kang, Jung Ho,628356,2016,29,370,21.4,9.7,.250,.479,.369,.361,.356,.228,90.3,11,29,20,8.3,39.8,101.197223482,6.780512411,1523,241,
Tomas, Yasmany,630111,2016,25,562,24.0,5.5,.275,.497,.345,.346,.317,.222,90.6,10,33.7,42,10.6,42,100.820285561,6.596426675,1972,395,
Anderson, Tim,641313,2016,23,431,27.1,3.0,.254,.385,.315,.287,.279,.131,87.8,6.6,30,16,5.3,34.3,98.131356966,5.140634913,1596,300,
Benintendi, Andrew,643217,2016,21,118,21.2,8.5,.233,.360,.357,.291,.303,.128,86.9,14.8,32.9,3,3.7,26.8,96.04269175,4.080353038,475,82,
Kemp, Tony,643393,2016,24,136,19.9,10.3,.203,.277,.275,.258,.291,.073,84.8,10.9,30.5,1,1.1,17.9,93.001041429,2.601776145,496,95,
White, Tyler,643603,2016,25,276,23.6,8.3,.221,.375,.287,.290,.292,.154,88.1,15.1,31.2,13,7,31.2,97.977002247,5.008984607,1176,186,
Diaz, Aledmys,649557,2016,25,460,13.0,8.9,.255,.413,.370,.322,.334,.159,89.5,12.9,30.1,16,4.5,38.9,99.926245146,6.088675088,1744,352,
Park, ByungHo,666560,2016,29,244,32.8,8.6,.229,.514,.294,.348,.310,.285,88.6,14.3,37,23,16.7,42.8,101.592905882,7.068121037,1041,138,
